-BEGIN HEADER-,,,,,,,,
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data ,,,,,,,,
Dates (month/day/year): 01/01/2020 through 12/01/2020 ,,,,,,,,
Location: Latitude  24.87   Longitude 67.03 ,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 53.05 meters,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,
Parameter(s): ,,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) ,,,,,,,,
T2M                   MERRA-2 Temperature at 2 Meters (C) ,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,
PS                    MERRA-2 Surface Pressure (kPa) ,,,,,,,,
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,PS,WS10M
2020,10,14,8,635.9,27.82,40.81,100.25,3.37
2020,10,14,9,783.48,30.63,32.44,100.24,3.15
2020,10,14,10,859.8,33.08,27.88,100.19,3
2020,10,14,11,872.08,33.83,29.25,100.1,2.74
2020,10,14,12,819.67,34.28,28.75,100.01,2.61
2020,10,14,13,695.27,34.62,26,99.95,2.45
2020,10,14,14,516.9,34.55,24.56,99.93,2.17
2020,10,14,15,294.71,34.08,24.69,99.95,1.71
2020,10,14,16,69.16,32.29,36.56,99.97,1.27
2020,10,14,17,0,30.48,38.75,100,1.43
2020,10,14,18,0,29.02,45.19,100.05,1.84
2020,10,14,19,0,27.76,50.5,100.09,2.38
2020,10,14,20,0,27.03,47.88,100.12,2.98
2020,10,14,21,0,26.42,44.06,100.12,3.56
2020,10,14,22,0,25.66,45.75,100.1,3.85
2020,10,14,23,0,24.95,48.06,100.08,4.05
2020,10,15,0,0,24.32,50.25,100.06,4.23
2020,10,15,1,0,23.77,52.12,100.05,4.35
2020,10,15,2,0,23.34,53.38,100.04,4.44
2020,10,15,3,0,23,53.75,100.05,4.46
2020,10,15,4,0,22.76,53.56,100.1,4.39
2020,10,15,5,12.2,22.58,53.19,100.16,4.26
2020,10,15,6,147.2,23.55,53.38,100.22,3.95
2020,10,15,7,359.98,26.24,41.62,100.28,4.15
2020,10,15,8,552.79,27.8,35.62,100.32,3.97
2020,10,15,9,690.3,30.19,32.94,100.3,3.48
2020,10,15,10,784.28,32.94,28.44,100.24,3.13
2020,10,15,11,784.91,33.91,29.31,100.14,2.74
2020,10,15,12,705.87,34.41,29.44,100.04,2.56
2020,10,15,13,595.38,34.76,27.88,99.96,2.33
2020,10,15,14,401.48,34.65,27.75,99.92,2.05
2020,10,15,15,198.02,33.99,30.5,99.92,1.68
2020,10,15,16,45.66,31.99,45.44,99.95,1.29
2020,10,15,17,0,30.08,51.19,100,1.44
2020,10,15,18,0,29.08,54.06,100.05,1.65
2020,10,15,19,0,28.3,54.88,100.1,1.9
2020,10,15,20,0,27.77,51,100.14,2.36
2020,10,15,21,0,27.18,48.56,100.14,2.84
2020,10,15,22,0,26.43,50.44,100.11,3.23
2020,10,15,23,0,25.66,53.56,100.07,3.59
2020,10,16,0,0,24.97,56.31,100.02,3.91
2020,10,16,1,0,24.37,58.25,99.97,4.21
2020,10,16,2,0,23.9,59.06,99.94,4.43
2020,10,16,3,0,23.56,58.62,99.96,4.44
2020,10,16,4,0,23.3,57.88,100,4.45
2020,10,16,5,9.81,23.09,57.31,100.06,4.36
2020,10,16,6,106.03,23.96,57,100.13,3.99
2020,10,16,7,288.23,26.6,45.62,100.18,4.15
2020,10,16,8,470.54,28.24,38.62,100.2,4.23
2020,10,16,9,630.82,30.51,35.81,100.17,3.71
2020,10,16,10,716.76,32.92,31.31,100.11,3.64
2020,10,16,11,720.79,33.7,32.38,100.01,3.5
2020,10,16,12,687.22,34.12,31.56,99.89,3.61
2020,10,16,13,555.95,34.14,31.44,99.81,3.77
2020,10,16,14,419.61,33.76,32.38,99.78,3.93
2020,10,16,15,197.52,32.69,37.56,99.8,3.43
2020,10,16,16,41.09,30.35,50.56,99.84,2.97
2020,10,16,17,0,28.44,54.62,99.9,3.46
2020,10,16,18,0,27.68,54.19,99.96,3.9
2020,10,16,19,0,27.11,52.5,100.02,4.24
2020,10,16,20,0,26.65,50.31,100.05,4.44
2020,10,16,21,0,26.19,49.12,100.05,4.5
2020,10,16,22,0,25.71,49.56,100.03,4.5
2020,10,16,23,0,25.06,51.25,100,4.59
2020,10,17,0,0,24.4,53.62,99.97,4.82
2020,10,17,1,0,23.81,55.62,99.95,5.22
2020,10,17,2,0,23.3,56.12,99.93,5.62
2020,10,17,3,0,22.86,55.25,99.93,5.87
2020,10,17,4,0,22.55,53.75,99.96,6.04
2020,10,17,5,6.87,22.27,52.62,100,6.18
2020,10,17,6,83.02,23.13,49.69,100.09,6.06
2020,10,17,7,203.09,25.39,41.56,100.19,6.12
2020,10,17,8,375.52,27.37,36.56,100.23,5.28
2020,10,17,9,538.68,30.17,32.25,100.22,5.31
2020,10,17,10,627.44,32.42,30.62,100.15,5.38
2020,10,17,11,462.5,33.43,33.12,100.03,4.61
2020,10,17,12,551.31,33.94,34.94,99.92,4.25
2020,10,17,13,469.52,34.05,35.88,99.85,4.18
2020,10,17,14,304.88,33.81,37.12,99.81,4.21
2020,10,17,15,178.72,33.05,40.69,99.83,3.78
2020,10,17,16,31.75,31,53.44,99.87,2.82
2020,10,17,17,0,29.15,60.06,99.92,2.96
2020,10,17,18,0,28.58,61.88,99.98,2.98
2020,10,17,19,0,28.16,62.62,100.03,2.9
2020,10,17,20,0,27.87,61.88,100.06,2.84
2020,10,17,21,0,27.62,58.44,100.07,3
2020,10,17,22,0,27.19,57.12,100.07,3.14
2020,10,17,23,0,26.68,57.69,100.06,3.39
2020,10,18,0,0,26.18,57.94,100.05,3.79
2020,10,18,1,0,25.7,57.31,100.02,4.3
2020,10,18,2,0,25.19,56,99.99,4.74
2020,10,18,3,0,24.69,54.56,99.98,5.08
2020,10,18,4,0,24.37,52.81,100.02,5.37
2020,10,18,5,7.41,24.23,51,100.09,5.55
2020,10,18,6,96.12,24.82,47.38,100.16,5.76
2020,10,18,7,263.34,26.12,41.62,100.22,6.03
2020,10,18,8,442.75,27.73,37.12,100.27,5.63
2020,10,18,9,330.72,30.13,31.25,100.27,5.34
2020,10,18,10,410.84,32.13,34.88,100.21,4.76
2020,10,18,11,681.35,33.01,41.88,100.11,4.04
2020,10,18,12,625.64,33.51,43.75,100.02,3.59
2020,10,18,13,516.88,33.73,44.06,99.95,3.16
2020,10,18,14,346.13,33.69,44.06,99.93,2.73
2020,10,18,15,201.92,33.28,45.81,99.93,2.2
2020,10,18,16,40.8,31.85,56.44,99.94,1.52
2020,10,18,17,0,30.26,64.69,99.97,1.46
2020,10,18,18,0,29.63,66.5,100.02,1.5
2020,10,18,19,0,29.19,67.19,100.07,1.5
2020,10,18,20,0,28.86,69.12,100.11,1.35
2020,10,18,21,0,28.58,71.38,100.12,1.05
2020,10,18,22,0,28.13,74.44,100.12,1.38
2020,10,18,23,0,27.34,80,100.12,2.26
2020,10,19,0,0,26.88,81.69,100.11,2.77
2020,10,19,1,0,26.53,80.75,100.09,2.88
2020,10,19,2,0,26.16,78.56,100.07,2.84
2020,10,19,3,0,25.87,75.81,100.08,2.83
2020,10,19,4,0,25.7,72.5,100.11,2.83
2020,10,19,5,9.05,25.55,69.94,100.16,2.85
2020,10,19,6,113,26,66.62,100.23,2.82
2020,10,19,7,300.89,27.02,55.5,100.29,3.39
2020,10,19,8,487.48,28.32,49,100.33,3.2
2020,10,19,9,645.16,30.43,45.06,100.32,2.81
2020,10,19,10,713.94,31.81,45.88,100.27,2.29
2020,10,19,11,738.7,32.59,47.38,100.18,1.88
2020,10,19,12,630.66,33.27,44.25,100.08,1.48
2020,10,19,13,553.23,33.4,43.94,100.01,1.12
2020,10,19,14,401,33.07,46.19,99.98,1.25
2020,10,19,15,218.42,32.43,49.62,99.99,1.85
2020,10,19,16,36.77,30.99,58,100.02,2.56
2020,10,19,17,0,28.83,68,100.06,3.31
2020,10,19,18,0,27.87,71.25,100.12,3.62
2020,10,19,19,0,27.22,75.19,100.16,3.58
2020,10,19,20,0,26.69,78.5,100.17,3.42
2020,10,19,21,0,26.25,80.69,100.17,3.37
2020,10,19,22,0,25.83,82.44,100.15,3.46
2020,10,19,23,0,25.44,82.88,100.12,3.57
2020,10,20,0,0,24.9,81.25,100.08,3.59
2020,10,20,1,0,24.26,78,100.04,3.53
2020,10,20,2,0,23.57,73.25,100.02,3.45
2020,10,20,3,0,23.02,67.25,100.02,3.36
2020,10,20,4,0,22.76,61,100.04,3.23
2020,10,20,5,9.59,22.76,55.25,100.07,3.03
2020,10,20,6,159.38,23.44,55.06,100.11,2.7
2020,10,20,7,387.59,25.33,41.62,100.15,2.52
2020,10,20,8,584.71,26.99,34.5,100.19,1.84
2020,10,20,9,702.31,29.32,29.12,100.18,1.43
2020,10,20,10,789.81,31.01,27.62,100.15,2.46
2020,10,20,11,810.55,31.83,26.38,100.08,3.27
2020,10,20,12,789.63,32.15,26.44,100.01,3.89
2020,10,20,13,689.66,32.08,26.81,99.96,4.22
2020,10,20,14,502.51,31.68,27.62,99.94,4.25
2020,10,20,15,284.41,30.81,29.5,99.96,4.02
2020,10,20,16,61.09,28.45,42.19,100,3.23
2020,10,20,17,0,25.79,54.12,100.04,3.3
2020,10,20,18,0,25.11,57.88,100.09,3.19
2020,10,20,19,0,24.69,61.06,100.15,3.17
2020,10,20,20,0,24.22,65,100.18,3.18
2020,10,20,21,0,23.76,69.19,100.18,3.12
2020,10,20,22,0,23.44,72.94,100.16,2.96
2020,10,20,23,0,23.22,75.81,100.14,2.69
2020,10,21,0,0,23.02,77.88,100.1,2.29
2020,10,21,1,0,22.88,76.75,100.06,1.81
2020,10,21,2,0,22.74,74.75,100.03,1.42
2020,10,21,3,0,22.58,73.31,100.05,1.14
2020,10,21,4,0,22.27,73.38,100.09,1.06
2020,10,21,5,10.31,21.76,75.19,100.16,1.2
2020,10,21,6,155.26,22.04,75.62,100.24,1.47
2020,10,21,7,385.51,24.02,64.94,100.32,2.03
2020,10,21,8,591.61,25.95,56.25,100.37,1.82
2020,10,21,9,745.27,27.87,48.06,100.36,1.79
2020,10,21,10,834.21,29.48,41,100.3,1.54
2020,10,21,11,864.41,30.92,34.88,100.21,1.18
2020,10,21,12,808.23,31.94,30.25,100.11,0.8
2020,10,21,13,686.55,32.41,27.38,100.04,0.68
2020,10,21,14,504.96,32.38,27.06,100,0.76
2020,10,21,15,281.96,31.81,29.12,100.01,0.87
2020,10,21,16,65.69,30.15,41.06,100.04,1.16
2020,10,21,17,0,28.23,46.38,100.08,1.67
2020,10,21,18,0,27.22,48.75,100.13,1.86
2020,10,21,19,0,26.37,53.81,100.18,1.92
2020,10,21,20,0,25.51,59.44,100.21,2.09
2020,10,21,21,0,24.48,66.88,100.23,2.45
2020,10,21,22,0,23.44,74.38,100.23,2.93
2020,10,21,23,0,22.78,79.06,100.21,3.23
2020,10,22,0,0,22.48,80.06,100.18,3.28
2020,10,22,1,0,22.29,79.44,100.17,3.18
2020,10,22,2,0,22.1,78,100.16,3.07
2020,10,22,3,0,21.94,75.38,100.18,3
2020,10,22,4,0,21.82,71,100.22,2.96
2020,10,22,5,10.68,21.76,65.81,100.27,2.91
2020,10,22,6,163.57,22.53,62.69,100.33,2.73
2020,10,22,7,397.38,25.02,48.62,100.38,2.73
2020,10,22,8,607.02,26.8,38.88,100.39,2.19
2020,10,22,9,764.62,29.26,30.88,100.37,1.45
2020,10,22,10,852.11,31.68,23.5,100.31,0.89
2020,10,22,11,879.12,32.6,22.56,100.21,1.1
2020,10,22,12,820.25,32.97,23.19,100.1,1.64
2020,10,22,13,691.61,32.88,24.81,100.04,2.17
2020,10,22,14,503.05,32.44,26.75,100.01,2.68
2020,10,22,15,273.95,31.44,30.62,100.02,3.26
2020,10,22,16,52.24,28.62,45.44,100.06,3.55
2020,10,22,17,0,25.8,57,100.11,4.1
2020,10,22,18,0,24.95,62.81,100.15,4.08
2020,10,22,19,0,24.48,66.12,100.18,3.82
2020,10,22,20,0,24.13,68.69,100.2,3.53
2020,10,22,21,0,23.72,72,100.2,3.54
2020,10,22,22,0,23.26,75.81,100.2,3.77
2020,10,22,23,0,22.87,78.81,100.19,3.86
2020,10,23,0,0,22.49,80.81,100.15,3.73
2020,10,23,1,0,22.05,82.81,100.12,3.65
2020,10,23,2,0,21.58,84.12,100.1,3.68
2020,10,23,3,0,21.19,83.25,100.11,3.68
2020,10,23,4,0,20.91,80.06,100.13,3.58
2020,10,23,5,9.73,20.77,74.81,100.18,3.35
2020,10,23,6,150.4,21.64,68.69,100.25,2.98
2020,10,23,7,372.86,24.05,54.12,100.31,2.97
2020,10,23,8,576.98,25.8,42.5,100.34,2.6
2020,10,23,9,729.2,27.54,34.5,100.31,2.34
2020,10,23,10,814.94,29.23,27.94,100.26,2.49
2020,10,23,11,855.5,30.8,23.81,100.16,2.62
2020,10,23,12,804.62,31.37,23.44,100.06,2.85
2020,10,23,13,700.88,31.47,23.94,99.99,3.32
2020,10,23,14,509.95,31.1,25.25,99.95,3.79
2020,10,23,15,292.74,30.15,28.12,99.97,4.09
2020,10,23,16,60.12,27.46,43,100,3.73
2020,10,23,17,0,24.74,56.06,100.04,4.1
2020,10,23,18,0,24,63.31,100.1,4.19
2020,10,23,19,0,23.66,68.62,100.18,4.16
2020,10,23,20,0,23.48,72.06,100.23,4.08
2020,10,23,21,0,23.34,75.19,100.24,3.97
2020,10,23,22,0,23.25,77.81,100.23,3.77
2020,10,23,23,0,23.19,79.38,100.19,3.46
2020,10,24,0,0,23.1,80.19,100.14,3.03
2020,10,24,1,0,22.97,80.56,100.08,2.62
2020,10,24,2,0,22.83,80.06,100.05,2.22
2020,10,24,3,0,22.7,78.94,100.06,1.83
2020,10,24,4,0,22.54,77.75,100.09,1.51
2020,10,24,5,9.49,22.37,76.81,100.14,1.26
2020,10,24,6,154.06,22.7,75.38,100.2,1.11
2020,10,24,7,380.15,24.46,65.56,100.25,1.03
2020,10,24,8,586.47,25.86,57,100.28,0.7
2020,10,24,9,739.32,27.58,48.25,100.28,0.3
2020,10,24,10,823.36,29.05,39.94,100.22,0.8
2020,10,24,11,854.34,30.13,34.94,100.16,1.15
2020,10,24,12,799.87,30.64,34.25,100.08,1.46
2020,10,24,13,674.55,30.76,34.75,100.03,2.08
2020,10,24,14,489.89,30.47,36.12,100.02,2.75
2020,10,24,15,265.86,29.72,38.62,100.05,3.37
2020,10,24,16,50.2,27.55,52.12,100.1,3.46
2020,10,24,17,0,25.17,65.12,100.16,3.73
2020,10,24,18,0,24.5,70.06,100.22,3.79
2020,10,24,19,0,24.11,72.88,100.29,3.69
2020,10,24,20,0,23.83,74.31,100.34,3.49
2020,10,24,21,0,23.65,75.06,100.36,3.27
2020,10,24,22,0,23.54,75.38,100.36,3
2020,10,24,23,0,23.49,74.88,100.33,2.6
2020,10,25,0,0,23.55,73.5,100.31,2.01
2020,10,25,1,0,23.62,71.25,100.27,1.36
2020,10,25,2,0,23.55,69.56,100.25,0.81
2020,10,25,3,0,23.5,67.19,100.26,0.57
2020,10,25,4,0,23.19,66.81,100.3,0.83
2020,10,25,5,8.48,22.72,68.75,100.36,1.29
2020,10,25,6,129.51,22.87,70.94,100.42,1.61
2020,10,25,7,345.01,24.93,63.81,100.49,1.96
2020,10,25,8,557.34,26.6,55.94,100.54,2.13
2020,10,25,9,709.59,28.2,49.06,100.55,2.45
2020,10,25,10,798.03,29.3,44.12,100.5,2.53
2020,10,25,11,844.13,30.01,41.38,100.43,2.51
2020,10,25,12,788.55,30.33,40.38,100.35,2.6
2020,10,25,13,663.95,30.28,40.19,100.3,2.79
2020,10,25,14,481.39,29.93,40.81,100.28,2.85
2020,10,25,15,258.3,29.24,42.12,100.3,2.83
2020,10,25,16,47.27,27.37,53.94,100.35,2.48
2020,10,25,17,0,25.21,63.56,100.41,2.74
2020,10,25,18,0,24.51,66.56,100.49,2.67
2020,10,25,19,0,24.12,68.06,100.54,2.57
2020,10,25,20,0,23.88,68.44,100.58,2.49
2020,10,25,21,0,23.7,68.38,100.61,2.35
2020,10,25,22,0,23.51,68.38,100.61,2.23
2020,10,25,23,0,23.26,68.88,100.61,2.2
2020,10,26,0,0,22.97,69.94,100.6,2.24
2020,10,26,1,0,22.65,71.19,100.59,2.29
2020,10,26,2,0,22.37,72.19,100.58,2.27
2020,10,26,3,0,22.14,72.94,100.59,2.19
2020,10,26,4,0,21.95,73.25,100.63,2.06
2020,10,26,5,8.55,21.82,73,100.69,1.89
2020,10,26,6,144.8,22.3,71.94,100.76,1.61
2020,10,26,7,368.88,24.02,63.94,100.84,1.61
2020,10,26,8,574.93,26.03,53.12,100.89,0.96
2020,10,26,9,726.12,28.33,41.69,100.9,0.17
2020,10,26,10,813.3,30.01,35.5,100.84,0.95
2020,10,26,11,844.03,30.87,33.56,100.76,1.27
2020,10,26,12,791.84,31.3,32.25,100.67,1.39
2020,10,26,13,667.3,31.4,31.94,100.6,1.63
2020,10,26,14,483.84,31.1,33.12,100.57,2.07
2020,10,26,15,260.3,30.4,35.38,100.58,2.57
2020,10,26,16,47.48,28.23,48.75,100.61,2.87
2020,10,26,17,0,25.75,57.31,100.65,3.55
2020,10,26,18,0,24.86,61.56,100.72,3.51
2020,10,26,19,0,24.33,64.19,100.75,3.31
2020,10,26,20,0,23.94,65.62,100.76,3.14
2020,10,26,21,0,23.62,66.81,100.75,3.02
2020,10,26,22,0,23.3,68.38,100.72,3.05
2020,10,26,23,0,22.94,70.31,100.68,3.28
2020,10,27,0,0,22.55,72.62,100.65,3.59
2020,10,27,1,0,22.19,75,100.62,3.83
2020,10,27,2,0,21.83,77.06,100.61,3.92
2020,10,27,3,0,21.48,78.38,100.62,3.86
2020,10,27,4,0,21.2,78.38,100.66,3.68
2020,10,27,5,8.12,20.98,77.44,100.73,3.42
2020,10,27,6,140.34,21.74,74.25,100.79,2.98
2020,10,27,7,365.7,23.93,61.88,100.84,3.01
2020,10,27,8,602.47,25.93,49.19,100.85,2.59
2020,10,27,9,736.18,27.98,39.69,100.83,2.43
2020,10,27,10,808.84,29.32,35.69,100.77,2.45
2020,10,27,11,821.93,29.92,35.5,100.68,2.72
2020,10,27,12,766.77,30.15,36,100.59,3.08
2020,10,27,13,644.78,30.12,36.38,100.53,3.42
2020,10,27,14,461.08,29.85,36.88,100.51,3.63
2020,10,27,15,240.16,29.18,38.31,100.52,3.77
2020,10,27,16,41.33,27.12,50.69,100.55,3.33
2020,10,27,17,0,24.8,61.06,100.59,3.63
2020,10,27,18,0,24.09,64.75,100.65,3.67
2020,10,27,19,0,23.63,67.19,100.68,3.71
2020,10,27,20,0,23.27,69.12,100.69,3.83
2020,10,27,21,0,22.96,71.12,100.68,3.99
2020,10,27,22,0,22.67,73.38,100.66,4.14
2020,10,27,23,0,22.4,76.06,100.63,4.28
2020,10,28,0,0,22.15,78.75,100.62,4.35
2020,10,28,1,0,21.88,81.44,100.59,4.28
2020,10,28,2,0,21.65,83.81,100.58,4.06
2020,10,28,3,0,21.44,85.75,100.57,3.82
2020,10,28,4,0,21.32,87.06,100.6,3.63
2020,10,28,5,7.57,21.23,88.12,100.66,3.51
2020,10,28,6,127.77,22.12,84.44,100.71,3.3
2020,10,28,7,344.59,24.62,73,100.76,3.69
2020,10,28,8,553.39,26.22,63.19,100.79,3.8
2020,10,28,9,702.04,27.48,56.12,100.76,3.75
2020,10,28,10,789.88,28.6,50.12,100.69,3.92
2020,10,28,11,834.92,29.45,45.62,100.59,4.14
2020,10,28,12,782.15,29.79,43.94,100.51,4.32
2020,10,28,13,656.25,29.7,43.81,100.44,4.47
2020,10,28,14,476.39,29.26,44.88,100.42,4.48
2020,10,28,15,252.2,28.41,48,100.42,4.4
2020,10,28,16,44.07,26.62,59.19,100.45,3.71
2020,10,28,17,0,24.4,72,100.5,3.57
2020,10,28,18,0,23.78,76,100.56,3.48
2020,10,28,19,0,23.42,77.94,100.62,3.35
2020,10,28,20,0,23.17,79.25,100.64,3.3
2020,10,28,21,0,22.97,80.12,100.63,3.22
2020,10,28,22,0,22.83,80.44,100.61,3.01
2020,10,28,23,0,22.74,80.5,100.56,2.73
2020,10,29,0,0,22.69,80.44,100.52,2.48
2020,10,29,1,0,22.51,81.5,100.48,2.35
2020,10,29,2,0,22.31,82.94,100.46,2.23
2020,10,29,3,0,22.17,83.88,100.47,2.01
2020,10,29,4,0,22.15,83.56,100.5,1.7
2020,10,29,5,7.77,22.15,83.06,100.56,1.33
2020,10,29,6,135.62,22.53,80.88,100.63,0.93
2020,10,29,7,357.5,24.01,73.69,100.7,0.55
2020,10,29,8,561.42,25.45,65.88,100.75,0.54
2020,10,29,9,710.84,26.93,58.69,100.74,1.21
2020,10,29,10,794.91,28.33,50.75,100.68,1.99
2020,10,29,11,808.99,29.16,47.81,100.61,2.59
2020,10,29,12,755.55,29.54,47.31,100.54,3.02
2020,10,29,13,648.86,29.57,48.06,100.5,3.22
2020,10,29,14,475.83,29.26,49.38,100.49,3.16
2020,10,29,15,250.99,28.62,51.88,100.51,3.03
2020,10,29,16,43.15,27.01,62.56,100.55,2.57
2020,10,29,17,0,24.96,74.25,100.59,2.63
2020,10,29,18,0,24.36,77.88,100.65,2.51
2020,10,29,19,0,23.97,79.94,100.69,2.39
2020,10,29,20,0,23.69,81.06,100.71,2.32
2020,10,29,21,0,23.49,81.44,100.71,2.21
2020,10,29,22,0,23.29,81.62,100.71,2.09
2020,10,29,23,0,23.06,82.06,100.7,2.06
2020,10,30,0,0,22.8,83.12,100.68,2.17
2020,10,30,1,0,22.44,85.38,100.65,2.37
2020,10,30,2,0,22.15,87.38,100.64,2.49
2020,10,30,3,0,21.93,88.5,100.66,2.46
2020,10,30,4,0,21.83,88.31,100.7,2.29
2020,10,30,5,7.53,21.87,87,100.76,1.97
2020,10,30,6,129.48,22.46,83.31,100.83,1.51
2020,10,30,7,347.16,24.13,74.31,100.89,1.15
2020,10,30,8,544.48,26.59,56.81,100.91,0.16
2020,10,30,9,692.66,28.91,44.88,100.88,0.99
2020,10,30,10,779.59,30.01,42.38,100.81,1.53
2020,10,30,11,773.09,30.66,40.5,100.72,1.68
2020,10,30,12,723.08,31,39.31,100.63,1.83
2020,10,30,13,605.12,30.94,39.56,100.57,2.09
2020,10,30,14,426.9,30.52,41.56,100.55,2.48
2020,10,30,15,215.7,29.73,44.81,100.56,3.01
2020,10,30,16,34.73,27.68,57.88,100.6,3.29
2020,10,30,17,0,25.64,68.75,100.65,3.78
2020,10,30,18,0,24.96,74.38,100.72,3.82
2020,10,30,19,0,24.54,77.56,100.77,3.74
2020,10,30,20,0,24.2,79.44,100.8,3.65
2020,10,30,21,0,23.87,81.12,100.81,3.61
2020,10,30,22,0,23.55,82.81,100.8,3.68
2020,10,30,23,0,23.23,84.56,100.78,3.82
2020,10,31,0,0,22.89,86.19,100.75,3.98
2020,10,31,1,0,22.51,87.5,100.73,4.04
2020,10,31,2,0,22.12,87.75,100.72,3.9
2020,10,31,3,0,21.76,86.38,100.72,3.62
2020,10,31,4,0,21.53,83.12,100.73,3.31
2020,10,31,5,7.23,21.38,78.19,100.79,2.97
2020,10,31,6,113.11,21.96,72.56,100.85,2.56
2020,10,31,7,317.96,23.97,60.06,100.9,2.6
2020,10,31,8,512.8,25.65,50.38,100.93,2.13
2020,10,31,9,660.14,28.5,37,100.91,1.54
2020,10,31,10,745.96,30.26,31.94,100.85,1.32
2020,10,31,11,756.16,31.22,27.75,100.76,0.98
2020,10,31,12,704.53,31.74,25.75,100.67,0.58
2020,10,31,13,588.4,31.73,27.31,100.6,0.5
2020,10,31,14,410.36,31.46,27.44,100.57,0.86
2020,10,31,15,204.31,30.76,29.62,100.57,1.43
2020,10,31,16,32.3,28.83,42.5,100.58,2.05
2020,10,31,17,0,26.94,47.19,100.62,2.68
2020,10,31,18,0,26.12,48.69,100.66,2.82
2020,10,31,19,0,25.62,50.5,100.72,2.67
2020,10,31,20,0,25.2,52.44,100.76,2.5
2020,10,31,21,0,24.71,55.62,100.77,2.52
2020,10,31,22,0,24.03,60.81,100.77,2.74
2020,10,31,23,0,23.3,66.44,100.77,3
2020,11,1,0,0,22.69,70.75,100.76,3.13
2020,11,1,1,0,22.2,72.56,100.74,3.14
2020,11,1,2,0,21.87,71.69,100.73,3.03
2020,11,1,3,0,21.69,68.69,100.72,2.86
2020,11,1,4,0,21.62,64.88,100.74,2.7
2020,11,1,5,7.27,21.54,61.56,100.79,2.56
2020,11,1,6,113.74,21.81,60.69,100.86,2.42
2020,11,1,7,325.91,23.92,50.44,100.92,2.52
2020,11,1,8,517.12,25.44,43,100.96,2.4
2020,11,1,9,662.23,28.42,33.31,100.96,1.55
2020,11,1,10,749.81,30.51,27.75,100.92,0.68
2020,11,1,11,766.38,31.51,24.19,100.84,0.32
2020,11,1,12,713.73,31.73,27.38,100.75,1.03
2020,11,1,13,590.75,31.55,29.19,100.7,1.84
2020,11,1,14,411.28,31.13,29.75,100.66,2.59
2020,11,1,15,203.98,30.15,33.75,100.67,3.07
2020,11,1,16,31.3,27.56,48.19,100.69,3.36
2020,11,1,17,0,25.46,55.81,100.73,3.95
2020,11,1,18,0,24.69,61.06,100.79,3.98
2020,11,1,19,0,24.15,65,100.84,3.93
2020,11,1,20,0,23.74,67.62,100.87,3.87
2020,11,1,21,0,23.38,70,100.89,3.88
2020,11,1,22,0,22.98,73.25,100.87,3.93
2020,11,1,23,0,22.52,77.38,100.85,4.04
2020,11,2,0,0,22.05,80.69,100.82,4.08
2020,11,2,1,0,21.6,81.69,100.8,3.93
2020,11,2,2,0,21.23,79.38,100.79,3.63
2020,11,2,3,0,21.03,73.56,100.79,3.27
2020,11,2,4,0,21.08,66.12,100.83,2.89
2020,11,2,5,7.31,21.26,60.06,100.89,2.56
2020,11,2,6,103.91,21.83,56.94,100.96,2.26
2020,11,2,7,306.4,23.76,49.75,101.03,2.12
2020,11,2,8,563.07,25.34,41.38,101.08,2.1
2020,11,2,9,710.22,27.42,33.94,101.08,2.63
2020,11,2,10,802.15,29.05,31.25,101.05,2.78
2020,11,2,11,834.37,29.58,32.12,100.98,2.89
2020,11,2,12,745.41,29.92,32.38,100.89,3.3
2020,11,2,13,622.82,29.94,32.69,100.84,3.63
2020,11,2,14,455.43,29.71,32.81,100.82,3.86
2020,11,2,15,233.82,28.92,34.81,100.83,3.92
2020,11,2,16,36.08,26.55,49.06,100.85,3.26
2020,11,2,17,0,24.37,58.69,100.88,3.41
2020,11,2,18,0,23.76,62.38,100.92,3.28
2020,11,2,19,0,23.33,64.75,100.95,3.29
2020,11,2,20,0,22.87,67.56,100.96,3.47
2020,11,2,21,0,22.41,70.75,100.95,3.79
2020,11,2,22,0,22.01,73.62,100.93,4.09
2020,11,2,23,0,21.64,75.06,100.88,4.2
2020,11,3,0,0,21.3,76.44,100.84,4.08
2020,11,3,1,0,20.99,77.5,100.8,3.81
2020,11,3,2,0,20.77,78.19,100.79,3.48
2020,11,3,3,0,20.65,78.06,100.79,3.16
2020,11,3,4,0,20.66,77.44,100.83,2.91
2020,11,3,5,7.47,20.69,76.69,100.89,2.7
2020,11,3,6,115.31,21.19,74.12,100.95,2.52
2020,11,3,7,331.59,23.43,65.06,101,2.55
2020,11,3,8,533.55,25.26,54.75,101.02,2.81
2020,11,3,9,688.01,27.08,44.19,101.01,3.36
2020,11,3,10,777.37,28.53,37.31,100.95,3.76
2020,11,3,11,793.99,29.23,35.5,100.89,4.04
2020,11,3,12,761.88,29.48,35.5,100.8,4.29
